qid	pid	score
Q15747	C16191	1
Q15748	C16192	1
Q15749	C16193	1
Q15750	C16194	1
Q15751	C16195	1
Q15752	C16196	1
Q15753	C16197	1
Q15754	C16198	1
Q15755	C16199	1
Q15756	C16202	1
Q15757	C16203	1
Q15758	C16204	1
Q15759	C16205	1
Q15760	C16206	1
Q15761	C16207	1
Q15762	C16209	1
Q15764	C16211	1
Q15765	C16212	1
Q15766	C16213	1
Q15767	C16214	1
Q15769	C16216	1
Q15770	C16217	1
Q15771	C16218	1
Q15772	C16219	1
Q15773	C16220	1
Q15774	C16221	1
Q15775	C16222	1
Q15776	C16223	1
Q15777	C16224	1
Q15778	C16225	1
Q15779	C16226	1
Q15780	C16227	1
Q15781	C16228	1
Q15782	C16229	1
Q15783	C16230	1
Q15784	C16231	1
Q15785	C16232	1
Q15786	C16233	1
Q15787	C16234	1
Q15788	C16235	1
Q15789	C16236	1
Q15790	C16237	1
Q15792	C16239	1
Q15793	C16240	1
Q15794	C16241	1
Q15795	C16243	1
Q15796	C16244	1
Q15798	C16246	1
Q15799	C16247	1
Q15800	C16248	1
Q15801	C16251	1
Q15802	C16252	1
Q15803	C16253	1
Q15804	C16254	1
Q15805	C16255	1
Q15806	C16256	1
Q15807	C16257	1
Q15808	C16258	1
Q15809	C16259	1
Q15810	C16260	1
Q15811	C16262	1
Q15812	C16263	1
Q15813	C16264	1
Q15814	C16265	1
Q15815	C16266	1
Q15816	C16267	1
Q15817	C16268	1
Q15818	C16269	1
Q15819	C16270	1
Q15820	C16271	1
Q15821	C16272	1
Q15822	C16273	1
Q15823	C16274	1
Q15824	C16275	1
Q15825	C16276	1
Q15826	C16277	1
Q15827	C16278	1
Q15828	C16279	1
Q15829	C16280	1
Q15830	C16282	1
Q15831	C16283	1
Q15832	C16284	1
Q15833	C16286	1
Q15834	C16287	1
Q15835	C16289	1
Q15836	C16290	1
Q15837	C16293	1
Q15838	C16294	1
Q15839	C16295	1
Q15840	C16296	1
Q15841	C16297	1
Q15842	C16298	1
Q15843	C16299	1
Q15845	C16301	1
Q15846	C16302	1
Q15847	C16303	1
Q15849	C16305	1
Q15850	C16306	1
Q15852	C16308	1
Q15853	C16309	1
Q15854	C16310	1
Q15855	C16311	1
Q15856	C16313	1
Q15857	C16314	1
Q15858	C16315	1
Q15859	C16316	1
Q15860	C16318	1
Q15863	C16321	1
Q15864	C16322	1
Q15865	C16323	1
Q15866	C16324	1
Q15867	C16325	1
Q15868	C16326	1
Q15869	C16327	1
Q15870	C16328	1
Q15871	C16329	1
Q15872	C16330	1
Q15873	C16331	1
Q15874	C16333	1
Q15875	C16334	1
Q15876	C16335	1
Q15877	C16336	1
Q15878	C16337	1
Q15879	C16338	1
Q15880	C16339	1
Q15881	C16340	1
Q15882	C16341	1
Q15883	C16342	1
Q15885	C16344	1
Q15887	C16346	1
Q15888	C16347	1
Q15889	C16348	1
Q15890	C16349	1
Q15891	C16350	1
Q15892	C16351	1
Q15893	C16352	1
Q15894	C16353	1
Q15895	C16355	1
Q15896	C16356	1
Q15897	C16357	1
Q15898	C16358	1
Q15899	C16359	1
Q15900	C16360	1
Q15901	C16361	1
Q15902	C16362	1
Q15903	C16363	1
Q15904	C16364	1
Q15905	C16365	1
Q15906	C16366	1
Q15907	C16367	1
Q15908	C16368	1
Q15909	C16369	1
Q15910	C16370	1
Q15911	C16371	1
Q15912	C16372	1
Q15913	C16373	1
Q15914	C16374	1
Q15915	C16375	1
Q15917	C16377	1
Q15918	C16378	1
Q15920	C16380	1
Q15921	C16381	1
Q15922	C16382	1
Q15923	C16383	1
Q15924	C16384	1
Q15925	C16385	1
Q15926	C16387	1
Q15927	C16388	1
Q15928	C16389	1
Q15929	C16390	1
Q15930	C16391	1
Q15931	C16392	1
Q15932	C16393	1
Q15933	C16394	1
Q15934	C16395	1
Q15935	C16397	1
Q15936	C16398	1
Q15937	C16399	1
Q15938	C16400	1
Q15939	C16401	1
Q15940	C16402	1
Q15941	C16403	1
Q15942	C16404	1
Q15943	C16405	1
Q15945	C16407	1
Q15946	C16408	1
Q15947	C16409	1
Q15948	C16410	1
Q15949	C16411	1
Q15950	C16412	1
Q15951	C16413	1
Q15952	C16414	1
Q15953	C16415	1
Q15954	C16416	1
Q15955	C16417	1
Q15956	C16418	1
Q15957	C16419	1
Q15958	C16420	1
Q15959	C16421	1
Q15960	C16423	1
Q15961	C16424	1
Q15963	C16426	1
Q15964	C16427	1
Q15965	C16428	1
Q15966	C16429	1
Q15967	C16430	1
Q15968	C16431	1
Q15969	C16432	1
Q15970	C16433	1
Q15971	C16434	1
Q15972	C16436	1
Q15973	C16437	1
Q15974	C16438	1
Q15975	C16440	1
Q15976	C16441	1
Q15977	C16442	1
Q15978	C16443	1
Q15979	C16444	1
Q15980	C16445	1
Q15981	C16446	1
Q15982	C16447	1
Q15983	C16448	1
Q15984	C16449	1
Q15985	C16450	1
Q15986	C16451	1
Q15987	C16453	1
Q15988	C16454	1
Q15989	C16455	1
Q15990	C16456	1
Q15991	C16457	1
Q15992	C16458	1
Q15993	C16459	1
Q15994	C16460	1
Q15995	C16461	1
Q15996	C16462	1
Q15997	C16463	1
Q15998	C16464	1
Q15999	C16463	1
Q16000	C16466	1
Q16001	C16467	1
Q16003	C16469	1
Q16006	C16472	1
Q16007	C16473	1
Q16008	C16474	1
Q16009	C16475	1
Q16010	C16476	1
Q16011	C16477	1
Q16014	C16480	1
Q16015	C16481	1
Q16016	C16482	1
Q16017	C16483	1
Q16018	C16484	1
Q16019	C16485	1
Q16020	C16486	1
Q16021	C16487	1
Q16022	C16488	1
Q16023	C16489	1
Q16025	C16491	1
Q16026	C16493	1
Q16027	C16494	1
Q16028	C16495	1
Q16029	C16496	1
Q16030	C16497	1
Q16031	C16498	1
Q16032	C16499	1
Q16033	C16500	1
Q16034	C16501	1
Q16035	C16502	1
Q16036	C16504	1
Q16037	C16505	1
Q16038	C16507	1
Q16039	C16508	1
Q16040	C16509	1
Q16042	C16511	1
Q16044	C16513	1
Q16045	C16514	1
Q16046	C16515	1
Q16047	C16516	1
Q16048	C16517	1
Q16049	C16518	1
Q16050	C16520	1
Q16052	C16522	1
Q16053	C16523	1
Q16054	C16524	1
Q16055	C16525	1
Q16056	C16526	1
Q16058	C16528	1
Q16059	C16529	1
Q16060	C16530	1
Q16061	C16531	1
Q16062	C16532	1
Q16063	C16533	1
Q16064	C16534	1
Q16065	C16536	1
Q16066	C16537	1
Q16067	C16538	1
Q16068	C16539	1
Q16069	C16540	1
Q16070	C16541	1
Q16071	C16542	1
Q16072	C16543	1
Q16073	C16544	1
Q16074	C16546	1
Q16075	C16547	1
Q16076	C16548	1
Q16077	C16549	1
Q16078	C16550	1
Q16079	C16551	1
Q16080	C16552	1
Q16081	C16553	1
Q16082	C16554	1
Q16083	C16555	1
Q16084	C16556	1
Q16086	C16558	1
Q16087	C16559	1
Q16088	C16560	1
Q16089	C16561	1
Q16090	C16562	1
Q16091	C16563	1
Q16092	C16564	1
Q16093	C16565	1
Q16094	C16566	1
Q16095	C16570	1
Q16096	C16571	1
Q16097	C16572	1
Q16098	C16573	1
Q16101	C16576	1
Q16102	C16577	1
Q16103	C16578	1
Q16104	C16579	1
Q16105	C16580	1
Q16106	C16581	1
Q16107	C16582	1
Q16108	C16583	1
Q16109	C16584	1
Q16110	C16585	1
Q16111	C16586	1
Q16112	C16587	1
Q16113	C16588	1
Q16114	C16589	1
Q16115	C16590	1
Q16116	C16591	1
Q16117	C16593	1
Q16118	C16594	1
Q16121	C16597	1
Q16122	C16598	1
Q16123	C16599	1
Q16124	C16600	1
Q16125	C16601	1
Q16126	C16602	1
Q16127	C16603	1
Q16129	C16605	1
Q16131	C16607	1
Q16132	C16608	1
Q16133	C16609	1
Q16134	C16610	1
Q16135	C16612	1
Q16136	C16613	1
Q16137	C16614	1
Q16138	C16615	1
Q16139	C16616	1
Q16140	C16617	1
Q16141	C16618	1
Q16142	C16619	1
Q16143	C16620	1
Q16144	C16621	1
Q16145	C16622	1
Q16146	C16623	1
Q16147	C16624	1
Q16148	C16625	1
Q16149	C16626	1
Q16150	C16627	1
Q16151	C16628	1
Q16152	C16630	1
Q16153	C16631	1
Q16158	C16637	1
Q16160	C16639	1
Q16161	C16640	1
Q16162	C16641	1
Q16163	C16642	1
Q16165	C16644	1
Q16166	C16645	1
Q16167	C16646	1
Q16168	C16648	1
Q16169	C16649	1
Q16170	C16650	1
Q16171	C16651	1
Q16172	C16652	1
Q16173	C16653	1
Q16174	C16654	1
Q16175	C16655	1
Q16176	C16656	1
Q16177	C16657	1
Q16179	C16659	1
Q16180	C16660	1
Q16181	C16661	1
Q16182	C16662	1
Q16183	C16663	1
Q16184	C16664	1
Q16185	C16665	1
Q16186	C16666	1
Q16187	C16667	1
Q16189	C16670	1
Q16190	C16671	1
Q16191	C16672	1
Q16192	C16673	1
Q16193	C16674	1
Q16194	C16675	1
Q16195	C16676	1
Q16196	C16677	1
Q16197	C16678	1
Q16198	C16679	1
Q16199	C16680	1
Q16200	C16681	1
Q16201	C16682	1
Q16203	C16684	1
Q16204	C16685	1
Q16205	C16686	1
Q16206	C16687	1
Q16207	C16688	1
Q16208	C16689	1
Q16209	C16690	1
Q16210	C16691	1
Q16211	C16692	1
Q16212	C16693	1
Q16213	C16694	1
Q16215	C16696	1
Q16216	C16697	1
Q16217	C16698	1
Q16218	C16699	1
Q16219	C16700	1
Q16220	C16701	1
Q16221	C16702	1
Q16222	C16703	1
Q16223	C16704	1
Q16224	C16705	1
Q16225	C16706	1
Q16226	C16707	1
Q16227	C16708	1
Q16228	C16707	1
Q16229	C16709	1
Q16230	C16710	1
Q16231	C16711	1
Q16232	C16712	1
Q16233	C16713	1
Q16234	C16714	1
Q16235	C16715	1
Q16236	C16716	1
Q16237	C16717	1
Q16238	C16718	1
Q16239	C16719	1
Q16240	C16720	1
Q16241	C16721	1
Q16243	C16723	1
Q16244	C16724	1
Q16245	C16725	1
Q16246	C16726	1
Q16247	C16727	1
Q16248	C16728	1
Q16249	C16729	1
Q16250	C16730	1
Q16251	C16731	1
Q16252	C16732	1
Q16253	C16733	1
Q16254	C16734	1
Q16256	C16736	1
Q16257	C16737	1
Q16258	C16738	1
Q16259	C16739	1
Q16260	C16740	1
Q16261	C16741	1
Q16262	C16742	1
Q16263	C16743	1
Q16264	C16744	1
Q16265	C16745	1
Q16266	C16746	1
Q16267	C16747	1
Q16268	C16748	1
Q16269	C16749	1
Q16270	C16751	1
Q16271	C16752	1
Q16272	C16753	1
Q16273	C16754	1
Q16274	C16755	1
Q16275	C16756	1
Q16276	C16758	1
Q16277	C16759	1
Q16278	C16760	1
Q16279	C16761	1
Q16280	C16762	1
Q16281	C16763	1
Q16282	C16764	1
Q16283	C16765	1
Q16284	C16766	1
Q16285	C16767	1
Q16286	C16768	1
Q16287	C16769	1
Q16288	C16770	1
Q16289	C16771	1
Q16291	C16773	1
Q16292	C16774	1
Q16293	C16775	1
Q16294	C16777	1
Q16295	C16778	1
Q16296	C16779	1
Q16297	C16780	1
Q16298	C16781	1
Q16299	C16782	1
Q16300	C16783	1
Q16301	C16784	1
Q16302	C16785	1
Q16305	C16788	1
Q16306	C16789	1
Q16307	C16790	1
Q16308	C16792	1
Q16310	C16794	1
Q16311	C16795	1
Q16312	C16796	1
Q16313	C16797	1
Q16314	C16798	1
Q16315	C16799	1
Q16316	C16800	1
Q16317	C16801	1
Q16318	C16802	1
Q16319	C16803	1
Q16320	C16804	1
Q16321	C16805	1
Q16322	C16806	1
Q16323	C16807	1
Q16324	C16808	1
Q16325	C16809	1
Q16326	C16811	1
Q16327	C16812	1
Q16328	C16813	1
Q16330	C16815	1
Q16332	C16817	1
Q16334	C16819	1
Q16335	C16820	1
Q16336	C16821	1
Q16337	C16822	1
Q16338	C16823	1
Q16339	C16824	1
Q16341	C16826	1
Q16342	C16827	1
Q16343	C16828	1
Q16344	C16830	1
Q16345	C16831	1
Q16346	C16832	1
Q16347	C16833	1
Q16348	C16834	1
Q16349	C16835	1
Q16350	C16836	1
Q16351	C16837	1
Q16352	C16838	1
Q16353	C16839	1
Q16354	C16840	1
Q16355	C16841	1
Q16356	C16842	1
Q16357	C16843	1
Q16358	C16844	1
Q16359	C16845	1
Q16360	C16848	1
Q16362	C16850	1
Q16363	C16851	1
Q16364	C16852	1
Q16365	C16853	1
Q16366	C16854	1
Q16367	C16855	1
Q16368	C16856	1
Q16369	C16857	1
Q16370	C16858	1
Q16371	C6738	1
Q16372	C16859	1
Q16373	C16860	1
Q16374	C16861	1
Q16375	C16862	1
Q16376	C16863	1
Q16377	C16864	1
Q16378	C16865	1
Q16379	C16866	1
Q16380	C16867	1
Q16381	C16868	1
Q16382	C16869	1
Q16383	C16870	1
Q16384	C16871	1
Q16385	C16872	1
Q16386	C16873	1
Q16388	C16875	1
Q16389	C16876	1
Q16390	C16877	1
Q16391	C16879	1
Q16392	C16880	1
Q16393	C16881	1
Q16394	C16882	1
Q16395	C16883	1
Q16396	C16884	1
Q16397	C16885	1
Q16398	C16887	1
Q16399	C16888	1
Q16400	C16889	1
Q16402	C16891	1
Q16403	C16892	1
Q16404	C16893	1
Q16405	C16894	1
Q16406	C16896	1
Q16407	C16897	1
Q16408	C16594	1
Q16409	C16898	1
Q16410	C16899	1
Q16411	C16900	1
Q16412	C16901	1
Q16413	C16902	1
Q16414	C16903	1
Q16415	C16904	1
Q16416	C16905	1
Q16417	C16906	1
Q16418	C16907	1
Q16419	C16908	1
Q16422	C16912	1
Q16423	C16913	1
Q16424	C16914	1
Q16427	C16917	1
Q16428	C16918	1
Q16429	C16919	1
Q16430	C16920	1
Q16431	C16921	1
Q16432	C16922	1
Q16433	C16923	1
Q16434	C16924	1
Q16435	C16925	1
Q16436	C16926	1
Q16437	C16927	1
Q16438	C16928	1
Q16439	C16929	1
Q16440	C16930	1
Q16441	C16931	1
Q16442	C16932	1
Q16443	C16933	1
Q16444	C16934	1
Q16446	C16936	1
Q16447	C16937	1
Q16448	C16938	1
Q16449	C16939	1
Q16450	C16940	1
Q16451	C16941	1
Q16452	C16942	1
Q16453	C16943	1
Q16454	C16944	1
Q16455	C16945	1
Q16456	C16946	1
Q16457	C16947	1
Q16458	C16948	1
Q16459	C16949	1
Q16461	C16951	1
Q16462	C16952	1
Q16463	C16953	1
Q16464	C16954	1
Q16465	C16955	1
Q16466	C16956	1
Q16467	C16957	1
Q16468	C16958	1
Q16469	C16959	1
Q16470	C16960	1
Q16471	C16961	1
Q16472	C16962	1
Q16473	C16963	1
Q16474	C16964	1
Q16475	C16965	1
Q16476	C16966	1
Q16477	C16967	1
Q16478	C16968	1
Q16479	C16969	1
Q16480	C16970	1
Q16481	C16971	1
Q16483	C16973	1
Q16484	C16974	1
Q16485	C16975	1
Q16486	C16976	1
Q16487	C16977	1
Q16488	C16978	1
Q16489	C16979	1
Q16490	C16980	1
Q16491	C16981	1
Q16492	C16982	1
Q16493	C16983	1
Q16494	C16984	1
Q16495	C16985	1
Q16496	C16986	1
Q16497	C16987	1
Q16499	C16989	1
Q16500	C16991	1
Q16501	C16992	1
Q16502	C16993	1
Q16504	C16995	1
Q16505	C16996	1
Q16506	C16997	1
Q16507	C16998	1
Q16508	C16999	1
Q16509	C17000	1
Q16510	C17001	1
Q16511	C17002	1
Q16512	C17003	1
Q16513	C17004	1
Q16514	C17005	1
Q16515	C17006	1
Q16516	C17007	1
Q16517	C17008	1
Q16518	C17009	1
Q16519	C17010	1
Q16520	C17012	1
Q16521	C17014	1
Q16522	C17015	1
Q16524	C17018	1
Q16525	C17019	1
Q16526	C17020	1
Q16527	C17021	1
Q16529	C17023	1
Q16530	C17024	1
Q16531	C17025	1
Q16532	C17026	1
Q16533	C17027	1
Q16534	C17028	1
Q16536	C17031	1
Q16537	C17032	1
Q16538	C17033	1
Q16539	C17034	1
Q16540	C17035	1
Q16541	C17036	1
Q16542	C17037	1
Q16543	C17038	1
Q16544	C17039	1
Q16545	C17040	1
Q16546	C17041	1
Q16547	C17042	1
Q16548	C17044	1
Q16549	C17046	1
Q16550	C17047	1
Q16551	C17048	1
Q16552	C17049	1
Q16553	C17050	1
Q16554	C17051	1
Q16555	C17052	1
Q16556	C17053	1
Q16557	C17054	1
Q16558	C17055	1
Q16559	C17056	1
Q16561	C17058	1
Q16562	C17059	1
Q16563	C17060	1
Q16564	C17061	1
Q16565	C17062	1
Q16566	C17063	1
Q16567	C17064	1
Q16568	C17065	1
Q16569	C17066	1
Q16570	C17067	1
Q16571	C17068	1
Q16573	C17070	1
Q16574	C17071	1
Q16575	C17072	1
Q16576	C17074	1
Q16577	C17075	1
Q16578	C17075	1
Q16579	C17075	1
Q16580	C17075	1
Q16581	C17075	1
Q16582	C17076	1
Q16583	C17078	1
Q16584	C17079	1
Q16585	C17080	1
Q16586	C17081	1
Q16587	C17082	1
Q16588	C17083	1
Q16589	C17084	1
Q16590	C17085	1
Q16591	C17086	1
Q16592	C17087	1
Q16593	C17088	1
Q16594	C17089	1
Q16595	C17090	1
Q16596	C17091	1
Q16597	C17092	1
Q16598	C17093	1
Q16599	C17094	1
Q16601	C17096	1
Q16602	C17097	1
Q16603	C17098	1
Q16604	C17099	1
Q16605	C17100	1
Q16606	C17101	1
Q16608	C17103	1
Q16609	C17104	1
Q16610	C17105	1
Q16611	C17106	1
Q16612	C17107	1
Q16614	C17109	1
Q16615	C17110	1
Q16616	C17111	1
Q16617	C17112	1
Q16618	C17113	1
Q16619	C17114	1
Q16620	C17115	1
Q16621	C17116	1
Q16622	C17117	1
Q16623	C17118	1
Q16624	C17119	1
Q16625	C17120	1
Q16626	C17121	1
Q16627	C17122	1
Q16628	C17123	1
Q16629	C17124	1
Q16630	C17125	1
Q16631	C17126	1
Q16632	C17128	1
Q16633	C17129	1
Q16634	C17130	1
Q16636	C17132	1
Q16637	C17133	1
Q16638	C17134	1
Q16640	C17136	1
Q16641	C17137	1
Q16642	C17140	1
Q16643	C17141	1
Q16644	C17142	1
Q16645	C17143	1
Q16646	C17144	1
Q16647	C17145	1
Q16648	C17146	1
Q16649	C17148	1
Q16650	C17149	1
Q16651	C17150	1
Q16652	C17151	1
Q16653	C17152	1
Q16654	C17153	1
Q16655	C17154	1
Q16656	C17155	1
Q16657	C17156	1
Q16658	C17157	1
Q16659	C17158	1
Q16660	C17159	1
Q16661	C17161	1
Q16662	C17162	1
Q16663	C17163	1
Q16664	C17164	1
Q16665	C17165	1
Q16666	C17166	1
Q16667	C17167	1
Q16668	C17168	1
Q16669	C17169	1
Q16671	C17171	1
Q16672	C17172	1
Q16673	C17173	1
Q16674	C17174	1
Q16675	C17175	1
Q16676	C17176	1
Q16678	C17178	1
Q16679	C17179	1
Q16680	C17181	1
Q16681	C17182	1
Q16682	C17183	1
Q16683	C17184	1
Q16684	C17185	1
Q16685	C17186	1
Q16686	C17187	1
Q16687	C17188	1
Q16688	C17189	1
Q16689	C17190	1
Q16690	C17191	1
Q16691	C17192	1
Q16692	C17193	1
Q16693	C17194	1
Q16694	C17195	1
Q16695	C17196	1
Q16696	C17197	1
Q16697	C17198	1
Q16698	C17199	1
Q16699	C17200	1
Q16700	C17201	1
Q16701	C17202	1
Q16702	C17203	1
Q16703	C17204	1
Q16705	C17205	1
Q16706	C17206	1
Q16707	C17207	1
Q16708	C17208	1
Q16709	C17209	1
Q16710	C17210	1
Q16711	C17211	1
Q16712	C17212	1
Q16713	C17213	1
Q16714	C17214	1
Q16715	C17215	1
Q16716	C17216	1
Q16717	C17217	1
Q16718	C17218	1
Q16719	C17219	1
Q16720	C17220	1
Q16721	C17221	1
Q16722	C17222	1
Q16723	C17223	1
Q16724	C17224	1
Q16725	C17225	1
Q16726	C17226	1
Q16727	C17227	1
Q16728	C17228	1
Q16730	C17230	1
Q16731	C17231	1
Q16732	C17232	1
Q16733	C17233	1
Q16734	C17234	1
Q16735	C17235	1
Q16736	C17236	1
Q16737	C17237	1
Q16738	C17238	1
Q16740	C17240	1
Q16742	C17243	1
Q16743	C17244	1
Q16744	C17245	1
Q16745	C17246	1
Q16746	C17247	1
Q16747	C17248	1
Q16748	C17249	1
Q16749	C17250	1
Q16750	C17251	1
Q16751	C17252	1
Q16752	C17253	1
Q16753	C17254	1
Q16754	C17255	1
Q16755	C17256	1
Q16756	C17257	1
Q16757	C17258	1
Q16758	C17259	1
Q16759	C17260	1
Q16760	C17261	1
Q16761	C17262	1
Q16762	C17263	1
Q16763	C17264	1
Q16764	C17265	1
Q16766	C17267	1
Q16768	C17269	1
Q16769	C17270	1
Q16770	C17271	1
Q16771	C17272	1
Q16772	C17273	1
Q16773	C17274	1
Q16774	C17275	1
Q16775	C17276	1
Q16776	C17277	1
Q16777	C17278	1
Q16778	C17279	1
Q16779	C17280	1
Q16780	C17281	1
Q16781	C17282	1
Q16782	C17283	1
Q16783	C17284	1
Q16785	C17286	1
Q16786	C17287	1
Q16787	C17288	1
Q16788	C17289	1
Q16789	C17290	1
Q16790	C17291	1
Q16791	C17292	1
Q16792	C17293	1
Q16793	C17296	1
Q16794	C17297	1
Q16795	C17298	1
Q16796	C17299	1
Q16797	C17300	1
Q16798	C17301	1
Q16799	C17302	1
Q16800	C17303	1
Q16801	C17304	1
Q16802	C17305	1
Q16803	C17306	1
Q16804	C17307	1
Q16805	C17308	1
Q16806	C17309	1
Q16808	C17311	1
Q16809	C17312	1
Q16810	C17313	1
Q16811	C17314	1
Q16812	C17315	1
Q16814	C17317	1
Q16815	C17318	1
Q16816	C17319	1
Q16817	C17320	1
Q16819	C17322	1
Q16820	C17323	1
Q16821	C17324	1
Q16822	C17325	1
Q16823	C17326	1
Q16824	C17327	1
Q16825	C17328	1
Q16826	C17329	1
Q16827	C17330	1
Q16828	C17331	1
Q16830	C17333	1
Q16831	C17334	1
Q16832	C17335	1
Q16833	C17336	1
Q16834	C17337	1
Q16835	C17338	1
Q16836	C17339	1
Q16837	C17340	1
Q16838	C17341	1
Q16839	C17342	1
Q16840	C17343	1
Q16841	C17345	1
Q16842	C17346	1
Q16843	C17347	1
Q16844	C17348	1
Q16845	C17349	1
Q16846	C17350	1
Q16847	C17351	1
Q16848	C17352	1
Q16849	C17353	1
Q16850	C17354	1
Q16852	C17356	1
Q16853	C17357	1
Q16854	C17358	1
Q16855	C17359	1
Q16857	C17361	1
Q16858	C17362	1
Q16859	C17363	1
Q16860	C17365	1
Q16861	C17366	1
Q16862	C17367	1
Q16863	C17368	1
Q16864	C17369	1
Q16865	C17371	1
Q16867	C17373	1
Q16868	C17374	1
Q16869	C17375	1
Q16871	C17377	1
Q16872	C17378	1
Q16873	C17379	1
Q16874	C17380	1
Q16875	C17381	1
Q16876	C17383	1
Q16877	C17384	1
Q16878	C17385	1
Q16879	C17386	1
Q16880	C17387	1
Q16881	C17388	1
Q16882	C17389	1
Q16883	C17390	1
Q16884	C17391	1
Q16885	C17392	1
Q16886	C17393	1
Q16887	C17394	1
Q16888	C17395	1
Q16889	C17396	1
Q16890	C17397	1
Q16891	C17398	1
Q16892	C17399	1
Q16893	C17401	1
Q16895	C17403	1
Q16896	C17404	1
Q16897	C17405	1
Q16898	C17406	1
Q16899	C17407	1
Q16900	C17408	1
Q16901	C17409	1
Q16902	C17410	1
Q16903	C17411	1
Q16904	C17412	1
Q16905	C17413	1
Q16906	C17414	1
Q16908	C17417	1
Q16910	C17419	1
Q16912	C17421	1
Q16913	C17422	1
Q16914	C17423	1
Q16915	C17424	1
Q16917	C17426	1
Q16918	C17427	1
Q16919	C17428	1
Q16920	C17429	1
Q16921	C17430	1
Q16922	C17431	1
Q16923	C17432	1
Q16924	C17433	1
Q16926	C17437	1
Q16927	C17438	1
Q16929	C17440	1
Q16930	C17441	1
Q16931	C17442	1
Q16932	C17443	1
Q16933	C17444	1
Q16934	C17445	1
Q16935	C17446	1
Q16936	C17447	1
Q16937	C17448	1
Q16939	C17450	1
Q16940	C17451	1
Q16941	C17452	1
Q16942	C17453	1
Q16943	C17454	1
Q16944	C17456	1
Q16945	C17457	1
Q16946	C17458	1
Q16947	C17460	1
Q16948	C17461	1
Q16949	C17462	1
Q16950	C17463	1
Q16951	C17464	1
Q16952	C17465	1
Q16953	C17466	1
Q16954	C17467	1
Q16955	C17468	1
Q16956	C17469	1
Q16958	C17471	1
Q16959	C17472	1
Q16960	C17473	1
Q16961	C17474	1
Q16963	C17476	1
Q16964	C17477	1
Q16965	C17479	1
Q16966	C17480	1
Q16967	C17481	1
Q16968	C17482	1
Q16969	C17483	1
Q16970	C17484	1
Q16971	C17485	1
Q16972	C17487	1
Q16973	C17488	1
Q16974	C17489	1
Q16975	C17490	1
Q16976	C17491	1
Q16977	C17492	1
Q16978	C17493	1
Q16980	C17495	1
Q16981	C17496	1
Q16982	C17497	1
Q16983	C17498	1
Q16984	C17499	1
Q16985	C17500	1
Q16986	C17501	1
Q16987	C17502	1
Q16988	C17504	1
Q16989	C17505	1
Q16990	C17506	1
Q16991	C17507	1
Q16993	C17509	1
Q16994	C17510	1
Q16995	C17512	1
Q16996	C17513	1
Q16997	C17514	1
Q16998	C17515	1
Q16999	C17516	1
Q17000	C17517	1
Q17001	C17518	1
Q17002	C17520	1
Q17003	C17521	1
Q17005	C17523	1
Q17006	C17524	1
Q17007	C17525	1
Q17009	C17527	1
Q17010	C17530	1
Q17011	C17531	1
Q17012	C17532	1
Q17013	C17533	1
Q17015	C17535	1
Q17017	C17537	1
Q17018	C17538	1
Q17019	C17539	1
Q17020	C17540	1
Q17021	C17541	1
Q17022	C17542	1
Q17024	C17544	1
Q17025	C17545	1
Q17027	C17547	1
Q17028	C17548	1
Q17029	C17549	1
Q17030	C17550	1
Q17031	C17551	1
Q17032	C17552	1
Q17033	C17553	1
Q17034	C17554	1
Q17035	C17555	1
Q17036	C17556	1
Q17037	C17557	1
Q17038	C17558	1
Q17039	C17559	1
Q17041	C17561	1
Q17042	C17562	1
Q17043	C17563	1
Q17044	C17564	1
Q17045	C17565	1
Q17046	C17566	1
Q17047	C17567	1
Q17048	C17568	1
Q17049	C17570	1
Q17050	C17571	1
Q17051	C17572	1
Q17052	C17573	1
Q17054	C17575	1
Q17055	C17576	1
Q17056	C17577	1
Q17057	C17578	1
Q17058	C17579	1
Q17059	C17580	1
Q17060	C17581	1
Q17061	C17582	1
Q17062	C17583	1
Q17063	C17584	1
Q17065	C17586	1
Q17067	C17588	1
Q17068	C17589	1
Q17069	C17590	1
Q17070	C17591	1
Q17071	C17592	1
Q17072	C17593	1
Q17073	C17594	1
Q17074	C17595	1
Q17075	C17596	1
Q17076	C17597	1
Q17077	C17598	1
Q17078	C17599	1
Q17079	C17600	1
Q17080	C17601	1
Q17081	C17602	1
Q17082	C17603	1
Q17083	C17604	1
Q17084	C17605	1
Q17085	C17606	1
Q17086	C17607	1
Q17087	C17608	1
Q17088	C17609	1
Q17089	C17610	1
Q17090	C17611	1
Q17091	C17612	1
Q17092	C17613	1
Q17093	C17615	1
Q17094	C17616	1
Q17095	C17617	1
Q17096	C17618	1
Q17097	C17619	1
Q17098	C17620	1
Q17099	C17621	1
Q17100	C17622	1
Q17101	C17623	1
Q17102	C17624	1
Q17103	C17625	1
Q17104	C17626	1
Q17105	C17627	1
Q17106	C17628	1
Q17107	C17629	1
Q17108	C17630	1
Q17109	C17631	1
Q17110	C17632	1
Q17111	C17633	1
Q17113	C17635	1
Q17114	C17636	1
Q17115	C17637	1
Q17116	C17639	1
Q17117	C17640	1
Q17118	C17641	1
Q17119	C17642	1
Q17120	C17643	1
Q17122	C17645	1
Q17123	C17646	1
Q17124	C17647	1
Q17125	C17648	1
Q17126	C17649	1
Q17127	C17650	1
Q17128	C17651	1
Q17129	C17652	1
Q17130	C17653	1
Q17131	C17654	1
Q17132	C17655	1
Q17133	C17656	1
